Chemical,Model,Mean_R2,Std_R2,Mean_RMSE,Std_RMSE
Legumin A2 (P15838),ridge,-0.19362518563281567,0.2731519672559034,0.9621807737663909,0.15814024124050646
Legumin A2 (P15838),svr,-0.09934300343653582,0.2047195397270635,0.9516182964305336,0.13026409732946434
Legumin A2 (P15838),randomforest,-0.291627149354633,0.3429244412663864,1.1065015899714843,0.17827799545656386
Legumin A (P02857),lasso,-0.1820019353742081,0.21002856884462154,1.0414346476383474,0.2440555249924957
Legumin A (P02857),ridge,-0.1450288425642296,0.3387594931057303,0.9431677690286737,0.20613136402869084
Legumin A (P02857),svr,-0.16892705896239327,0.14150319914964207,0.9877098710521022,0.21654045839212033
Legumin A (P02857),randomforest,-0.2810329149238046,0.26953511942806424,1.0808294868003732,0.16491920396225698
Legumin J (P05692),lasso,-0.14224355283385487,0.5141421449636987,0.9981292472202661,0.19106085979767412
Legumin J (P05692),ridge,0.07300544831383167,0.319752674184564,0.9253331372261471,0.23008893544113823
Legumin J (P05692),svr,0.03826565978298447,0.24477206800288254,0.9428062653914273,0.17103737440140215
Legumin J (P05692),randomforest,-0.05366716359123521,0.36004493729593706,0.9513314007072282,0.17572865790845824
Legumin K (P05693),lasso,0.03525161508442638,0.34305594313242793,1.005306726096514,0.22507566324024533
Legumin K (P05693),ridge,-0.2034380110937807,0.4414955743223719,0.95973734421401,0.2048775245760802
Legumin K (P05693),svr,-0.16211055795370477,0.5455666388909614,0.905566429081713,0.1986434028704377
Legumin K (P05693),randomforest,0.061236570949504576,0.3634505039686854,0.8479236046473091,0.20592438835406382
Legumin B (P14594),lasso,-0.24807964167350077,0.44449251980413407,1.0588618254653506,0.166291918879896
Legumin B (P14594),ridge,-0.2512903117317812,0.5387104168840882,1.0298284427509474,0.22346980681040693
Legumin B (P14594),svr,-0.29285671228219184,0.47829543277933806,1.0182679307734936,0.19475464981709462
Legumin B (P14594),randomforest,-0.09699804180789022,0.2902299752958792,1.0091114528878455,0.1968357355605672
Convicilin (Q9M3X6),lasso,-0.022885164527440917,0.21789090463085511,0.8930056461688846,0.17433626897297966
Convicilin (Q9M3X6),ridge,-0.18250731552149846,0.5741768969916555,0.9993397804751172,0.2352729576083778
Convicilin (Q9M3X6),svr,0.03694785420082734,0.28818717150299955,0.9202662561864917,0.23848620473926585
Convicilin (Q9M3X6),randomforest,-0.07408429761138212,0.3242698690992717,0.9722077422508649,0.22328891828868652
Convicilin (P13915),lasso,-0.16991465720305488,0.2784850417486151,0.9439252659554821,0.23538352483690514
Convicilin (P13915),ridge,-0.31512099619957545,0.4658108033831572,1.0823499556723442,0.22979994660902894
Convicilin (P13915),svr,-0.30989487309083374,0.41665814949718233,1.0653207531961153,0.2231806537425148
Convicilin (P13915),randomforest,-0.1404482493168063,0.2786848311003841,1.000531931799899,0.21886416543971926
Vicilin (Q702P1),lasso,-0.2841695511776935,0.3970580133346513,0.957335673143683,0.19535091304424312
Vicilin (Q702P1),ridge,-0.26102699981752,0.7967202062559474,0.9581000099744825,0.13932948648060564
Vicilin (Q702P1),svr,-0.08746066497743647,0.24309298511230248,1.002456612100239,0.1946684314207458
Vicilin (Q702P1),randomforest,-0.2897055517917304,0.5152392180518316,1.0618578840863255,0.22820723820163552
Vicilin 47k (Q43626),lasso,-0.3234893353381978,0.7451047765361126,1.061048043381385,0.18079101425919653
Vicilin 47k (Q43626),ridge,-0.12374281873600901,0.4142377005451468,0.9759438962862259,0.22672807794462943
Vicilin 47k (Q43626),svr,-0.06437471001062653,0.3637772579847611,0.8550987025625533,0.16767178561992446
Vicilin 47k (Q43626),randomforest,-0.2538940311979694,0.45413939249062163,1.0220145603994446,0.2423377708693993
Vicilin (P13918),lasso,0.07436136798072893,0.34997285902016007,0.8728209589586682,0.16189039063130198
Vicilin (P13918),ridge,0.03227979193702828,0.4154146698149217,0.8926789649937152,0.14365235878264787
Vicilin (P13918),svr,-0.16253912754500202,0.4310940241865235,0.9181712076756858,0.17044778111181624
Vicilin (P13918),randomforest,0.10043491897331233,0.2274669248031009,0.9255817143439989,0.13078283372733623
"Vicilin, 14 kDa component (P02856)",lasso,-0.16440356946332976,0.342939916173136,1.0053148318303409,0.1824929072147093
"Vicilin, 14 kDa component (P02856)",ridge,-0.4096539427157612,0.4607263245515573,1.1167287318762718,0.2468589849682959
"Vicilin, 14 kDa component (P02856)",svr,-0.13221960858497428,0.2646497308726691,1.0164338663351749,0.22580624395035898
"Vicilin, 14 kDa component (P02856)",randomforest,-0.31573683980329503,0.7679447424049439,0.9745656304904815,0.2630685060410383
Provicilin (P02855),lasso,-0.24340008315279746,0.47626723236897217,0.9029685030759731,0.23707528166497382
Provicilin (P02855),ridge,-0.393328885779171,0.7907958833978308,0.991821475186921,0.2603172273139563
Provicilin (P02855),svr,-0.235847826798313,0.3409097561531015,1.103811580561385,0.27003764525163637
Provicilin (P02855),randomforest,-0.47002299592605007,0.6171737017580942,1.0589434872390266,0.2858989043172044
Albumin-1 D (P62929),lasso,-0.4232570932663419,0.8748140183430314,1.1257437566135582,0.17879145444512942
Albumin-1 D (P62929),ridge,-0.21270518352498052,0.3795677056435618,1.0381728720878995,0.1735024753883689
Albumin-1 D (P62929),svr,-0.2531105353969695,0.29872110841172544,1.001813155192554,0.1657617138478158
Albumin-1 D (P62929),randomforest,-0.16179014335779246,0.3517044779926253,1.1232956408415933,0.2013140226477391
Albumin-1 E (P62930),lasso,-0.18133852426792899,0.34205454337220786,1.0763544689775328,0.16045785359262152
Albumin-1 E (P62930),ridge,-0.3866619633697309,0.6068526962150314,1.0845959104775265,0.17208957364633096
Albumin-1 E (P62930),svr,-0.2985772529892735,0.5379953759693216,1.0735968857121967,0.2339247540587006
Albumin-1 E (P62930),randomforest,-0.36195412796633597,0.503447398311223,1.0255642918831163,0.1731435637257456
Albumin-1 B (P62927),lasso,-0.35490320463871666,0.597695747148266,1.1498178655455082,0.20463485569395687
Albumin-1 B (P62927),ridge,-0.4355296744259398,0.9651701510426879,1.047585110051775,0.2725745528421636
Albumin-1 B (P62927),svr,-0.078242596802474,0.1884170852562378,0.9766107683531159,0.2171815597917832
Albumin-1 B (P62927),randomforest,-0.4344032000109845,0.5741562024798396,1.1021316109895745,0.24798962601921595
Albumin-1 C (P62928),lasso,-0.2560120603568283,0.4182091065682343,1.0275170379238054,0.18649301006238422
Albumin-1 C (P62928),ridge,-0.41119167651950067,0.42205447066140117,1.0063877578200608,0.1629295165766232
Albumin-1 C (P62928),svr,-0.27760641331251934,0.3149247812099518,1.0962621647652628,0.22616115743558657
Albumin-1 C (P62928),randomforest,-0.4064390600113585,0.45248965875855485,1.1081167726539842,0.18738694229548178
Albumin-1 F (P62931),lasso,-0.13094871276655748,0.33639778811230686,1.008071632671479,0.21047172148675264
Albumin-1 F (P62931),ridge,-0.0899468612434553,0.40523935065193456,0.9645635224593985,0.14259425867947695
Albumin-1 F (P62931),svr,-0.17019869153969774,0.398532881883263,0.9692548013719602,0.17272617460524317
Albumin-1 F (P62931),randomforest,-0.3949578881948262,0.6389489477906453,1.0445545916861547,0.13538142665137903
Albumin-2 (P08688),lasso,0.00323905130483747,0.371767656413478,0.8962870107549623,0.17343906998619127
Albumin-2 (P08688),ridge,-0.06566530293671462,0.5166362560981428,0.9446850023672149,0.21971973851578977
Albumin-2 (P08688),svr,0.07501332144368282,0.29532843652649193,0.8872586447330522,0.17480505385251133
Albumin-2 (P08688),randomforest,0.18135599209970638,0.29014883120305784,0.8567394935758834,0.1697663143768086
Seed biotin-containing protein SBP65 (Q41060),lasso,-0.16679358278536266,0.5620246802697247,0.8972659007021498,0.223875531618761
Seed biotin-containing protein SBP65 (Q41060),ridge,-0.042500197904297335,0.4198707753350057,0.9471077516141267,0.16762320470673434
Seed biotin-containing protein SBP65 (Q41060),svr,-0.13981155859991717,0.45148047491791815,1.0844434281609545,0.17376131949439025
Seed biotin-containing protein SBP65 (Q41060),randomforest,-0.24158159272666097,0.5715371045233366,0.9482923001940303,0.2242445171612073
Cupin type-1 domain-containing protein (A0A9D4WJU6),lasso,-0.24739915908975235,0.2864628726448141,1.0595940742074503,0.20605814399254238
Cupin type-1 domain-containing protein (A0A9D4WJU6),ridge,-0.331055511105211,0.4417444339775156,1.1263127528033405,0.28378641135234145
Cupin type-1 domain-containing protein (A0A9D4WJU6),svr,-0.056433339738353384,0.2194957206360017,0.9211780159923523,0.24084382940601415
Cupin type-1 domain-containing protein (A0A9D4WJU6),randomforest,-0.4724621342283656,0.5371898031824317,1.1258929281369672,0.2500596181272721
Cupin type-1 domain-containing protein (A0A9D5AGJ1),lasso,-0.13171844616764294,0.162744418428966,1.0626392024987628,0.4610800997451326
Cupin type-1 domain-containing protein (A0A9D5AGJ1),ridge,-0.23136702966561992,0.4217606323137351,0.9978098402201907,0.4020708361387021
Cupin type-1 domain-containing protein (A0A9D5AGJ1),svr,-0.3594069275783155,0.5413435587749187,0.9571272355337686,0.3565438848192771
Cupin type-1 domain-containing protein (A0A9D5AGJ1),randomforest,-1.1176126226969942,1.2146104035595906,1.0492588452450895,0.34759625082448986
Alcohol dehydrogenase-like C-terminal domain-containing protein (A0A9D4Y379),lasso,-0.23807109723940112,0.5755947465858043,0.9573888668612953,0.21590418713138002
Alcohol dehydrogenase-like C-terminal domain-containing protein (A0A9D4Y379),ridge,-0.08797381842162082,0.30947744597915183,0.9041265352642416,0.14337472237468407
Alcohol dehydrogenase-like C-terminal domain-containing protein (A0A9D4Y379),svr,-0.30435314595358876,0.6119196701358783,1.0464693381074865,0.19749831071958915
Alcohol dehydrogenase-like C-terminal domain-containing protein (A0A9D4Y379),randomforest,-0.05105070837428431,0.36981454183189305,0.868520009750911,0.18740422517192634
Seed linoleate 9S-lipoxygenase-2 (P14856),lasso,-0.4859402298381562,0.9162750471857076,0.9698361511169951,0.37938362295087624
Seed linoleate 9S-lipoxygenase-2 (P14856),ridge,0.07872834820178112,0.7254998298727163,1.030337272057286,0.4048643504219763
Seed linoleate 9S-lipoxygenase-2 (P14856),svr,-0.19309830355240368,0.5896511268382271,0.9896445620926662,0.49562729382590803
Seed linoleate 9S-lipoxygenase-2 (P14856),randomforest,0.13312738877946226,0.3809463174533005,0.7359968470667145,0.3644631831301594
Seed linoleate 9S-lipoxygenase-3 (P09918),lasso,-0.22196265922133174,0.4940969427028589,0.9151226575158203,0.17755162895468302
Seed linoleate 9S-lipoxygenase-3 (P09918),ridge,0.04213288301060657,0.4008089873313072,0.8351053280420533,0.15178612031017924
Seed linoleate 9S-lipoxygenase-3 (P09918),svr,-0.14517877723238054,0.34224059466620366,0.922588978547636,0.20594193579171902
Seed linoleate 9S-lipoxygenase-3 (P09918),randomforest,-0.1434767545280368,0.6655294519262274,0.8425452847510707,0.14703979323391983
NADPH-dependent aldehyde reductase 1 (A0A9D4XPH4),lasso,0.27897989692168834,0.269473122252629,0.7402458506234645,0.20160036308328805
NADPH-dependent aldehyde reductase 1 (A0A9D4XPH4),ridge,0.23279404735489195,0.5804808140610133,0.8017124135383801,0.2057089530386741
NADPH-dependent aldehyde reductase 1 (A0A9D4XPH4),svr,-0.04108614010419796,0.5050910759057801,0.8939444883195253,0.24802951430237088
NADPH-dependent aldehyde reductase 1 (A0A9D4XPH4),randomforest,0.20293310985646448,0.3540381706923122,0.8853003698478812,0.13718326180916984
Non-specific lipid-transfer protein 1 (A0A161AT60),lasso,-0.12001624681938754,0.15948646574867126,1.0418434910332364,0.20750083108187042
Non-specific lipid-transfer protein 1 (A0A161AT60),ridge,-0.12262309965929323,0.25415631231460084,1.0681367896862697,0.1603414279222208
Non-specific lipid-transfer protein 1 (A0A161AT60),svr,-0.19519503698799565,0.2852577971829679,0.9646055135088186,0.18412991636650877
Non-specific lipid-transfer protein 1 (A0A161AT60),randomforest,-0.06090498650279719,0.20391105494961406,0.9770792002439496,0.16316520036822968
Dehydrin DHN2 (P28640),lasso,0.2566875094657081,0.5837661239601989,0.7085335576856984,0.20230751264383154
Dehydrin DHN2 (P28640),ridge,0.18417783562695703,0.5030697910708251,0.7030662715933709,0.20828827211706522
Dehydrin DHN2 (P28640),svr,0.33378336376053575,0.20574047491624897,0.8387626167004585,0.25789132454741026
Dehydrin DHN2 (P28640),randomforest,0.15337723212350388,0.4221127211359351,0.8360127396201932,0.23716670330072073
"Granule-bound starch synthase 1, chloroplastic/amyloplastic (Q43092)",lasso,-0.29557272084491626,0.5283468137468372,1.0333125239502274,0.21498269598604955
"Granule-bound starch synthase 1, chloroplastic/amyloplastic (Q43092)",ridge,-0.7217664849219891,2.0984659624775217,1.0122486327539784,0.257294047001823
"Granule-bound starch synthase 1, chloroplastic/amyloplastic (Q43092)",svr,-0.2605801209971058,0.3395679545964855,0.9181661171595724,0.2231020660761515
"Granule-bound starch synthase 1, chloroplastic/amyloplastic (Q43092)",randomforest,-0.23037297450313368,0.40473623687569893,1.049805818718511,0.27974409115028964
Lipoxygenase domain-containing protein (A0A9D5ALU8),lasso,-0.29062914853325356,0.682127422484552,0.8998891866094653,0.20173249014129474
Lipoxygenase domain-containing protein (A0A9D5ALU8),ridge,-0.09749640625987258,0.48521323089442514,0.8536570097575185,0.11182629511040044
Lipoxygenase domain-containing protein (A0A9D5ALU8),svr,-0.01762894487178321,0.3963040756532767,0.937921405041952,0.2769504986780174
Lipoxygenase domain-containing protein (A0A9D5ALU8),randomforest,0.013026291512184896,0.32861162798892773,0.862497417536867,0.17967671760301696
"Glyceraldehyde-3-phosphate dehydrogenase, cytosolic (P34922)",lasso,0.2197710053771207,0.4026544036844656,0.7075607260881642,0.19815105241339864
"Glyceraldehyde-3-phosphate dehydrogenase, cytosolic (P34922)",ridge,0.22117174030537362,0.42193888202334706,0.7235476676819589,0.18231961264946614
"Glyceraldehyde-3-phosphate dehydrogenase, cytosolic (P34922)",svr,0.11417550147360238,0.4206193971704613,0.6958974159097604,0.2065833144014236
"Glyceraldehyde-3-phosphate dehydrogenase, cytosolic (P34922)",randomforest,0.17434563079540746,0.6353426105929002,0.9191235576147931,0.18377458695966206
PsHSC71.0 (Q41027),lasso,0.012499282008383827,0.44268935895285416,0.7907572008257528,0.232217973819447
PsHSC71.0 (Q41027),ridge,-0.016813842569283137,0.44730952028455906,0.9270541889958321,0.17038133766314867
PsHSC71.0 (Q41027),svr,-0.418168345390075,1.068458169954421,1.0767140805651512,0.22118935619185265
PsHSC71.0 (Q41027),randomforest,-0.24621667617022935,0.6342531711869931,0.9155115481668986,0.21336458540577946
Pre-tRNA nuclear export protein (A0A9D4W256),lasso,-0.48322920784827506,0.748854632734005,0.8941888723761032,0.42404192408780644
Pre-tRNA nuclear export protein (A0A9D4W256),ridge,-0.3239885470905753,0.49690329389433957,0.9086830714897834,0.28730443441824194
Pre-tRNA nuclear export protein (A0A9D4W256),svr,-0.15242242034502612,0.1287674718339024,1.1061355645513746,0.3955034694573428
Pre-tRNA nuclear export protein (A0A9D4W256),randomforest,-2.3410072613713533,2.3909595121494958,0.9142555798280625,0.30422041498284424
TKV,lasso,0.6335477659044306,0.1324337568613212,0.5669564711498831,0.12731404530075502
TKV,ridge,0.46083635320833005,0.32788362228815254,0.6556937836835501,0.16227068617680201
TKV,svr,0.43939438822825705,0.23296532347774687,0.6927688258337144,0.16054434294376074
TKV,randomforest,0.429969879891342,0.2921557177753644,0.7366476449968244,0.15115271226702104
Starch content,lasso,0.20934234069587312,0.4626948847750793,0.8025815697001845,0.2113020072551302
Starch content,ridge,0.19288171502403756,0.3180261349789938,0.821967250879624,0.19133090396071054
Starch content,svr,0.13064064470253106,0.26828811976981315,0.8729005381104731,0.2365542617531097
Starch content,randomforest,0.19020951378393328,0.3027147352967031,0.8842031963444867,0.22517262269693725
Cristilinity,lasso,-0.14800637009412224,0.20200034342227483,0.9983849535905879,0.1512727770885796
Cristilinity,ridge,-0.5884498331427709,0.9206531042055074,1.063848915311254,0.23552242492787823
Cristilinity,svr,-0.4356830136035016,0.670052833115342,1.0685491817939705,0.17812011286138718
Cristilinity,randomforest,-0.13779474805118158,0.3447119569746218,1.0182759889268072,0.17397479331225205
Protein content,lasso,-0.1884133608211977,0.2284944376063186,1.1193882886194357,0.22484357876804006
Protein content,ridge,-0.21008552888675802,0.2747073440531881,1.0889398874750484,0.23079121083619433
Protein content,svr,-0.15824669786163442,0.3258426115802576,1.0183751349139913,0.251836609780324
Protein content,randomforest,-0.3595897474530788,0.5669719807586124,1.00184902725184,0.20478326304060523
Other components,lasso,0.2937532485931136,0.32084309057589144,0.839914510429083,0.17230123617383994
Other components,ridge,0.18871253641006205,0.4059622119429065,0.8034311098818228,0.21145383273465915
Other components,svr,0.06876663164053438,0.3549395713037811,0.9345469439415665,0.21186372331462264
Other components,randomforest,-0.2599599634196021,0.9662384176924171,0.9509756320250015,0.18803328767801858
Isoelectic point,lasso,-0.16889158274703736,0.2107377225007867,1.0462530230554727,0.15198932193901196
Isoelectic point,ridge,-0.44675941534838104,0.39093099611161797,1.0057433751416407,0.15916185107967595
Isoelectic point,svr,-0.295633672381853,0.2724936938534318,1.0513320295476927,0.11122005900892698
Isoelectic point,randomforest,-0.609582323620581,0.3164129415340913,1.189401559134486,0.14064473898226845
pH3,lasso,-0.23190090639256286,0.19468256546909704,1.0092234833183518,0.19082747380487794
pH3,ridge,-0.43998242828862166,0.6024965998473832,1.1309726492819467,0.18937347674606653
pH3,svr,-0.28286528659438825,0.3254893377302846,1.1193144230494974,0.14331938144897827
pH3,randomforest,-0.44078723350044413,0.371618152956255,1.118800182710895,0.18093589702927784
pH4,lasso,-0.32996353489734914,0.32651281449477293,1.0732542183847915,0.2143409570352491
pH4,ridge,-0.4439161579718351,0.6524890388482719,1.059692232062998,0.1661424129342243
pH4,svr,-0.18911261290355802,0.22397756375087263,1.0432526275470448,0.17187008142781163
pH4,randomforest,-0.7453581659206827,1.0141215767364469,1.1259871462938276,0.1873079721946581
pH5,lasso,-0.15675170724072052,0.1394173328578652,1.0596604740092288,0.24668625732054875
pH5,ridge,-0.40444896106618355,0.45613140156773135,1.0780815613475436,0.1645850670412773
pH5,svr,-0.26197121321420036,0.32890644854780476,0.9673379334710182,0.22573334862409977
pH5,randomforest,-0.47776313653037106,0.4743881666938573,1.2021241543205166,0.19798695809066927
pH6,lasso,-0.08394474772814302,0.10888290798367048,0.9860543325194528,0.1834870485743241
pH6,ridge,-0.3210252009326191,0.30704653953868727,1.10248500296152,0.16353183045565076
pH6,svr,-0.34320362745692173,0.5831602619397175,1.0963957242806759,0.17285298365171278
pH6,randomforest,-0.47647742432926543,0.32070855915190266,1.2252388130759448,0.19532407608108762
pH7,lasso,-0.2369089523862305,0.3536204307572354,1.0080473520198443,0.23297252862089832
pH7,ridge,-0.4197140883150962,0.4519395323842538,1.1155560599428982,0.20768766508216127
pH7,svr,-0.3522716937492934,0.4394186726424257,1.01967962212129,0.2708268848950494
pH7,randomforest,-0.39331092201087064,0.20522619991766944,1.0965380144516428,0.19778911380134045
Solubility,lasso,-0.18460385482436323,0.41005752965726733,1.027148450733602,0.11048629191435966
Solubility,ridge,-0.009218211561959478,0.17507269228284544,0.9607912120241288,0.09909717454241916
Solubility,svr,-0.3067256610891444,0.5255552483685338,1.0900160578084013,0.22137686685348662
Solubility,randomforest,-0.2194644205820424,0.5051483575783118,1.0372712975092484,0.1380166717315679
Legumin A2 (P15838),lasso,-0.1710803022445019,0.5933996438347313,1.0139928908374067,0.15260082161599078
Legumin A2 (P15838),ridge,-0.19362518563281567,0.2731519672559034,0.9621807737663909,0.15814024124050646
Legumin A2 (P15838),svr,-0.09934300343653582,0.2047195397270635,0.9516182964305336,0.13026409732946434
Legumin A2 (P15838),randomforest,-0.291627149354633,0.3429244412663864,1.1065015899714843,0.17827799545656386
Legumin A (P02857),lasso,-0.1820019353742081,0.21002856884462154,1.0414346476383474,0.2440555249924957
Legumin A (P02857),ridge,-0.1450288425642296,0.3387594931057303,0.9431677690286737,0.20613136402869084
Legumin A (P02857),svr,-0.16892705896239327,0.14150319914964207,0.9877098710521022,0.21654045839212033
Legumin A (P02857),randomforest,-0.2810329149238046,0.26953511942806424,1.0808294868003732,0.16491920396225698
Legumin J (P05692),lasso,-0.14224355283385487,0.5141421449636987,0.9981292472202661,0.19106085979767412
Legumin J (P05692),ridge,0.07300544831383167,0.319752674184564,0.9253331372261471,0.23008893544113823
Legumin J (P05692),svr,0.03826565978298447,0.24477206800288254,0.9428062653914273,0.17103737440140215
Legumin J (P05692),randomforest,-0.05366716359123521,0.36004493729593706,0.9513314007072282,0.17572865790845824
Legumin K (P05693),lasso,0.03525161508442638,0.34305594313242793,1.005306726096514,0.22507566324024533
Legumin K (P05693),ridge,-0.2034380110937807,0.4414955743223719,0.95973734421401,0.2048775245760802
Legumin K (P05693),svr,-0.16211055795370477,0.5455666388909614,0.905566429081713,0.1986434028704377
Legumin K (P05693),randomforest,0.061236570949504576,0.3634505039686854,0.8479236046473091,0.20592438835406382
Legumin B (P14594),lasso,-0.24807964167350077,0.44449251980413407,1.0588618254653506,0.166291918879896
Legumin B (P14594),ridge,-0.2512903117317812,0.5387104168840882,1.0298284427509474,0.22346980681040693
Legumin B (P14594),svr,-0.29285671228219184,0.47829543277933806,1.0182679307734936,0.19475464981709462
Legumin B (P14594),randomforest,-0.09699804180789022,0.2902299752958792,1.0091114528878455,0.1968357355605672
Convicilin (Q9M3X6),lasso,-0.022885164527440917,0.21789090463085511,0.8930056461688846,0.17433626897297966
Convicilin (Q9M3X6),ridge,-0.18250731552149846,0.5741768969916555,0.9993397804751172,0.2352729576083778
Convicilin (Q9M3X6),svr,0.03694785420082734,0.28818717150299955,0.9202662561864917,0.23848620473926585
Convicilin (Q9M3X6),randomforest,-0.07408429761138212,0.3242698690992717,0.9722077422508649,0.22328891828868652
Convicilin (P13915),lasso,-0.16991465720305488,0.2784850417486151,0.9439252659554821,0.23538352483690514
Convicilin (P13915),ridge,-0.31512099619957545,0.4658108033831572,1.0823499556723442,0.22979994660902894
Convicilin (P13915),svr,-0.30989487309083374,0.41665814949718233,1.0653207531961153,0.2231806537425148
Convicilin (P13915),randomforest,-0.1404482493168063,0.2786848311003841,1.000531931799899,0.21886416543971926
Vicilin (Q702P1),lasso,-0.2841695511776935,0.3970580133346513,0.957335673143683,0.19535091304424312
Vicilin (Q702P1),ridge,-0.26102699981752,0.7967202062559474,0.9581000099744825,0.13932948648060564
Vicilin (Q702P1),svr,-0.08746066497743647,0.24309298511230248,1.002456612100239,0.1946684314207458
Vicilin (Q702P1),randomforest,-0.2897055517917304,0.5152392180518316,1.0618578840863255,0.22820723820163552
Vicilin 47k (Q43626),lasso,-0.3234893353381978,0.7451047765361126,1.061048043381385,0.18079101425919653
Vicilin 47k (Q43626),ridge,-0.12374281873600901,0.4142377005451468,0.9759438962862259,0.22672807794462943
Vicilin 47k (Q43626),svr,-0.06437471001062653,0.3637772579847611,0.8550987025625533,0.16767178561992446
Vicilin 47k (Q43626),randomforest,-0.2538940311979694,0.45413939249062163,1.0220145603994446,0.2423377708693993
Vicilin (P13918),lasso,0.07436136798072893,0.34997285902016007,0.8728209589586682,0.16189039063130198
Vicilin (P13918),ridge,0.03227979193702828,0.4154146698149217,0.8926789649937152,0.14365235878264787
